"request_time","request_day","number_of_rides","platform","age_range"
"14","10/12/2021","1","android","45-54"
"14","10/12/2021","2","android","Unknown"
"14","10/12/2021","2","ios","18-24"
"14","10/12/2021","4","ios","25-34"
"14","10/12/2021","4","ios","35-44"
"14","10/12/2021","5","ios","45-54"
"14","10/12/2021","2","ios","Unknown"
"14","10/12/2021","4","web","35-44"
"14","10/12/2021","1","web","Unknown"
"14","11/01/2021","1","android","25-34"
"14","11/01/2021","1","ios","18-24"
"14","11/01/2021","1","ios","45-54"
"14","11/01/2022","1","android","18-24"
"14","11/01/2022","4","android","25-34"
"14","11/01/2022","2","android","35-44"
"14","11/01/2022","2","android","45-54"
"14","11/01/2022","2","android","Unknown"
"14","11/01/2022","3","ios","18-24"
"14","11/01/2022","1","ios","25-34"
"14","11/01/2022","5","ios","35-44"
"14","11/01/2022","2","ios","45-54"
"14","11/01/2022","5","ios","Unknown"
"14","11/01/2022","1","web","45-54"
"14","11/02/2021","2","ios","25-34"
"14","11/02/2021","1","ios","35-44"
"14","11/02/2021","1","ios","45-54"
"14","11/02/2021","2","ios","Unknown"
"14","11/02/2021","1","web","Unknown"
"14","11/02/2022","1","android","18-24"
"14","11/02/2022","1","android","25-34"
"14","11/02/2022","3","ios","25-34"
"14","11/02/2022","2","ios","35-44"
"14","11/02/2022","2","ios","45-54"
"14","11/02/2022","2","ios","Unknown"
"14","11/02/2022","1","web","Unknown"
"14","11/03/2021","2","android","45-54"
"14","11/03/2021","3","ios","25-34"
"14","11/03/2021","1","ios","45-54"
"14","11/03/2021","1","ios","Unknown"
"14","11/03/2022","1","android","35-44"
"14","11/03/2022","1","ios","35-44"
"14","11/03/2022","1","ios","Unknown"
"14","11/04/2021","1","android","Unknown"
"14","11/04/2021","3","ios","25-34"
"14","11/04/2021","1","ios","35-44"
"14","11/04/2021","3","ios","Unknown"
"14","11/04/2021","1","web","35-44"
"14","11/05/2021","2","android","25-34"
"14","11/05/2021","1","android","35-44"
"14","11/05/2021","1","ios","18-24"
"14","11/05/2021","3","ios","25-34"
"14","11/05/2021","4","ios","Unknown"
"14","11/05/2021","1","web","18-24"
"14","11/05/2021","1","web","35-44"
"14","11/06/2021","2","android","18-24"
"14","11/06/2021","1","android","25-34"
"14","11/06/2021","1","android","Unknown"
"14","11/06/2021","1","ios","18-24"
"14","11/06/2021","3","ios","25-34"
"14","11/06/2021","3","ios","35-44"
"14","11/06/2021","2","ios","Unknown"
"14","11/06/2021","1","web","35-44"
"14","11/06/2021","2","web","Unknown"
"14","11/07/2021","1","android","25-34"
"14","11/07/2021","2","android","35-44"
"14","11/07/2021","1","android","45-54"
"14","11/07/2021","2","android","Unknown"
"14","11/07/2021","1","ios","18-24"
"14","11/07/2021","5","ios","25-34"
"14","11/07/2021","2","ios","35-44"
"14","11/07/2021","1","ios","45-54"
"14","11/07/2021","6","ios","Unknown"
"14","11/07/2021","1","web","35-44"
"14","11/08/2021","1","android","18-24"
"14","11/08/2021","1","android","25-34"
"14","11/08/2021","1","android","35-44"
"14","11/08/2021","2","android","Unknown"
"14","11/08/2021","1","ios","18-24"
"14","11/08/2021","1","ios","25-34"
"14","11/08/2021","5","ios","35-44"
"14","11/08/2021","1","ios","45-54"
"14","11/08/2021","5","ios","Unknown"
"14","11/09/2021","1","android","25-34"
"14","11/09/2021","1","android","35-44"
"14","11/09/2021","1","android","45-54"
"14","11/09/2021","1","android","Unknown"
"14","11/09/2021","4","ios","18-24"
"14","11/09/2021","2","ios","25-34"
"14","11/09/2021","3","ios","35-44"
"14","11/09/2021","4","ios","Unknown"
"14","11/09/2021","2","web","18-24"
"14","11/09/2021","1","web","35-44"
"14","11/10/2021","1","android","18-24"
"14","11/10/2021","3","android","25-34"
"14","11/10/2021","3","android","35-44"
"14","11/10/2021","1","android","45-54"
"14","11/10/2021","4","android","Unknown"
"14","11/10/2021","2","ios","18-24"
"14","11/10/2021","2","ios","25-34"
"14","11/10/2021","4","ios","35-44"
"14","11/10/2021","1","ios","45-54"
"14","11/10/2021","7","ios","Unknown"
"14","11/10/2021","2","web","18-24"
"14","11/10/2021","1","web","35-44"
"14","11/10/2021","1","web","45-54"
"14","11/11/2021","1","android","18-24"
"14","11/11/2021","3","android","35-44"
"14","11/11/2021","2","android","45-54"
"14","11/11/2021","2","android","Unknown"
"14","11/11/2021","1","ios","18-24"
"14","11/11/2021","8","ios","25-34"
"14","11/11/2021","2","ios","45-54"
"14","11/11/2021","5","ios","Unknown"
"14","11/11/2021","1","web","Unknown"
"14","11/12/2021","4","android","25-34"
"14","11/12/2021","5","android","35-44"
"14","11/12/2021","5","android","Unknown"
"14","11/12/2021","2","ios","18-24"
"14","11/12/2021","2","ios","25-34"
"14","11/12/2021","3","ios","35-44"
"14","11/12/2021","1","ios","45-54"
"14","11/12/2021","5","ios","Unknown"
"14","11/12/2021","1","web","25-34"
"14","11/12/2021","1","web","35-44"
"14","12/01/2021","1","ios","35-44"
"14","12/01/2021","1","ios","Unknown"
"14","12/01/2021","1","web","Unknown"
"14","12/01/2022","3","android","35-44"
"14","12/01/2022","1","android","45-54"
"14","12/01/2022","1","android","Unknown"
"14","12/01/2022","2","ios","18-24"
"14","12/01/2022","2","ios","25-34"
"14","12/01/2022","2","ios","35-44"
"14","12/01/2022","9","ios","Unknown"
"14","12/02/2021","1","android","35-44"
"14","12/02/2021","1","android","Unknown"
"14","12/02/2021","1","ios","25-34"
"14","12/02/2021","1","ios","35-44"
"14","12/02/2021","2","ios","Unknown"
"14","12/02/2022","1","android","35-44"
"14","12/02/2022","1","android","45-54"
"14","12/02/2022","1","ios","18-24"
"14","12/02/2022","1","ios","25-34"
"14","12/02/2022","2","ios","35-44"
"14","12/02/2022","3","ios","45-54"
"14","12/02/2022","5","ios","Unknown"
"14","12/03/2021","1","android","25-34"
"14","12/03/2021","1","android","45-54"
"14","12/03/2021","4","ios","25-34"
"14","12/03/2021","2","ios","35-44"
"14","12/03/2021","1","ios","Unknown"
"14","12/03/2022","1","android","18-24"
"14","12/03/2022","1","android","35-44"
"14","12/03/2022","1","ios","35-44"
"14","12/03/2022","1","ios","Unknown"
"14","12/04/2021","2","android","18-24"
"14","12/04/2021","1","android","Unknown"
"14","12/04/2021","5","ios","35-44"
"14","12/04/2021","1","ios","45-54"
"14","12/04/2021","1","ios","Unknown"
"14","12/05/2021","2","android","35-44"
"14","12/05/2021","2","android","Unknown"
"14","12/05/2021","2","ios","18-24"
"14","12/05/2021","4","ios","25-34"
"14","12/05/2021","2","ios","Unknown"
"14","12/05/2021","2","web","35-44"
"14","12/06/2021","1","android","18-24"
"14","12/06/2021","4","android","35-44"
"14","12/06/2021","3","android","Unknown"
"14","12/06/2021","1","ios","25-34"
"14","12/06/2021","3","ios","35-44"
"14","12/06/2021","1","ios","45-54"
"14","12/06/2021","3","ios","Unknown"
"14","12/06/2021","1","web","35-44"
"14","12/06/2021","1","web","Unknown"
"14","12/07/2021","1","android","25-34"
"14","12/07/2021","1","android","35-44"
"14","12/07/2021","1","android","45-54"
"14","12/07/2021","2","ios","18-24"
"14","12/07/2021","3","ios","25-34"
"14","12/07/2021","5","ios","35-44"
"14","12/07/2021","4","ios","Unknown"
"14","12/07/2021","1","web","35-44"
"14","12/07/2021","1","web","45-54"
"14","12/08/2021","3","android","25-34"
"14","12/08/2021","1","android","Unknown"
"14","12/08/2021","2","ios","18-24"
"14","12/08/2021","2","ios","25-34"
"14","12/08/2021","4","ios","35-44"
"14","12/08/2021","6","ios","Unknown"
"14","12/08/2021","1","web","25-34"
"14","12/08/2021","1","web","35-44"
"14","12/08/2021","3","web","Unknown"
"14","12/09/2021","2","android","25-34"
"14","12/09/2021","1","android","35-44"
"14","12/09/2021","7","android","Unknown"
"14","12/09/2021","4","ios","18-24"
"14","12/09/2021","1","ios","25-34"
"14","12/09/2021","5","ios","35-44"
"14","12/09/2021","2","ios","45-54"
"14","12/09/2021","5","ios","Unknown"
"14","12/09/2021","1","web","35-44"
"14","12/09/2021","1","web","Unknown"
"14","12/10/2021","2","android","25-34"
"14","12/10/2021","3","android","35-44"
"14","12/10/2021","2","android","Unknown"
"14","12/10/2021","3","ios","25-34"
"14","12/10/2021","5","ios","35-44"
"14","12/10/2021","1","ios","Unknown"
"14","12/10/2021","1","web","25-34"
"14","12/10/2021","1","web","45-54"
"14","12/10/2021","1","web","Unknown"
"14","12/11/2021","1","android","18-24"
"14","12/11/2021","1","android","25-34"
"14","12/11/2021","4","android","35-44"
"14","12/11/2021","1","android","45-54"
"14","12/11/2021","2","android","Unknown"
"14","12/11/2021","2","ios","18-24"
"14","12/11/2021","4","ios","25-34"
"14","12/11/2021","1","ios","35-44"
"14","12/11/2021","1","ios","45-54"
"14","12/11/2021","2","ios","Unknown"
"14","12/11/2021","2","web","Unknown"
"14","12/12/2021","1","android","18-24"
"14","12/12/2021","2","android","25-34"
"14","12/12/2021","3","android","35-44"
"14","12/12/2021","4","android","Unknown"
"14","12/12/2021","1","ios","18-24"
"14","12/12/2021","6","ios","25-34"
"14","12/12/2021","2","ios","35-44"
"14","12/12/2021","4","ios","45-54"
"14","12/12/2021","3","ios","Unknown"
"14","12/12/2021","1","web","35-44"
"14","12/12/2021","1","web","Unknown"
"14","13/01/2021","1","ios","35-44"
"14","13/01/2022","2","android","18-24"
"14","13/01/2022","1","android","25-34"
"14","13/01/2022","2","android","35-44"
"14","13/01/2022","1","android","45-54"
"14","13/01/2022","5","android","Unknown"
"14","13/01/2022","4","ios","18-24"
"14","13/01/2022","3","ios","25-34"
"14","13/01/2022","6","ios","35-44"
"14","13/01/2022","1","ios","45-54"
"14","13/01/2022","1","ios","Unknown"
"14","13/01/2022","1","web","25-34"
"14","13/01/2022","1","web","35-44"
"14","13/02/2021","1","android","18-24"
"14","13/02/2021","1","android","35-44"
"14","13/02/2021","1","android","Unknown"
"14","13/02/2021","1","ios","18-24"
"14","13/02/2021","1","ios","25-34"
"14","13/02/2021","1","ios","35-44"
"14","13/02/2021","1","ios","45-54"
"14","13/02/2021","3","ios","Unknown"
"14","13/02/2022","2","android","25-34"
"14","13/02/2022","1","android","35-44"
"14","13/02/2022","1","android","Unknown"
"14","13/02/2022","3","ios","25-34"
"14","13/02/2022","3","ios","35-44"
"14","13/02/2022","1","ios","45-54"
"14","13/02/2022","1","ios","Unknown"
"14","13/02/2022","1","web","Unknown"
"14","13/03/2021","1","android","35-44"
"14","13/03/2021","1","android","Unknown"
"14","13/03/2021","1","ios","18-24"
"14","13/03/2021","1","ios","25-34"
"14","13/03/2021","2","ios","35-44"
"14","13/03/2021","3","ios","Unknown"
"14","13/03/2022","1","android","25-34"
"14","13/03/2022","1","android","35-44"
"14","13/03/2022","1","android","Unknown"
"14","13/04/2021","1","android","35-44"
"14","13/04/2021","1","android","Unknown"
"14","13/04/2021","2","ios","25-34"
"14","13/04/2021","5","ios","35-44"
"14","13/04/2021","3","ios","45-54"
"14","13/04/2021","3","ios","Unknown"
"14","13/04/2021","1","web","25-34"
"14","13/05/2021","2","android","Unknown"
"14","13/05/2021","6","ios","35-44"
"14","13/05/2021","4","ios","45-54"
"14","13/05/2021","4","ios","Unknown"
"14","13/06/2021","3","android","35-44"
"14","13/06/2021","2","android","45-54"
"14","13/06/2021","4","android","Unknown"
"14","13/06/2021","1","ios","18-24"
"14","13/06/2021","2","ios","25-34"
"14","13/06/2021","4","ios","35-44"
"14","13/06/2021","3","ios","Unknown"
"14","13/06/2021","2","web","35-44"
"14","13/07/2021","2","android","18-24"
"14","13/07/2021","2","android","25-34"
"14","13/07/2021","1","android","35-44"
"14","13/07/2021","3","android","45-54"
"14","13/07/2021","2","android","Unknown"
"14","13/07/2021","3","ios","18-24"
"14","13/07/2021","2","ios","25-34"
"14","13/07/2021","2","ios","35-44"
"14","13/07/2021","1","ios","45-54"
"14","13/07/2021","2","ios","Unknown"
"14","13/07/2021","1","web","35-44"
"14","13/07/2021","1","web","Unknown"
"14","13/08/2021","1","android","25-34"
"14","13/08/2021","5","android","35-44"
"14","13/08/2021","2","android","45-54"
"14","13/08/2021","6","android","Unknown"
"14","13/08/2021","5","ios","25-34"
"14","13/08/2021","7","ios","35-44"
"14","13/08/2021","1","ios","45-54"
"14","13/08/2021","3","ios","Unknown"
"14","13/08/2021","1","web","25-34"
"14","13/08/2021","1","web","35-44"
"14","13/08/2021","2","web","Unknown"
"14","13/09/2021","2","android","25-34"
"14","13/09/2021","2","android","Unknown"
"14","13/09/2021","1","ios","18-24"
"14","13/09/2021","4","ios","25-34"
"14","13/09/2021","6","ios","35-44"
"14","13/09/2021","2","ios","45-54"
"14","13/09/2021","4","ios","Unknown"
"14","13/09/2021","2","web","25-34"
"14","13/09/2021","2","web","35-44"
"14","13/09/2021","1","web","Unknown"
"14","13/10/2021","1","android","18-24"
"14","13/10/2021","1","android","35-44"
"14","13/10/2021","1","android","Unknown"
"14","13/10/2021","2","ios","18-24"
"14","13/10/2021","1","ios","25-34"
"14","13/10/2021","2","ios","35-44"
"14","13/10/2021","1","ios","45-54"
"14","13/10/2021","4","ios","Unknown"
"14","13/10/2021","2","web","18-24"
"14","13/10/2021","1","web","25-34"
"14","13/11/2021","4","android","18-24"
"14","13/11/2021","2","android","35-44"
"14","13/11/2021","3","android","45-54"
"14","13/11/2021","4","android","Unknown"
"14","13/11/2021","2","ios","18-24"
"14","13/11/2021","3","ios","25-34"
"14","13/11/2021","3","ios","35-44"
"14","13/11/2021","1","ios","45-54"
"14","13/11/2021","6","ios","Unknown"
"14","13/11/2021","1","web","18-24"
"14","13/11/2021","1","web","35-44"
"14","13/11/2021","1","web","Unknown"
"14","13/12/2021","3","android","25-34"
"14","13/12/2021","3","android","35-44"
"14","13/12/2021","1","android","45-54"
"14","13/12/2021","1","android","Unknown"
"14","13/12/2021","1","ios","18-24"
"14","13/12/2021","5","ios","25-34"
"14","13/12/2021","9","ios","35-44"
"14","13/12/2021","14","ios","Unknown"
"14","13/12/2021","1","web","18-24"
"14","13/12/2021","1","web","25-34"
"14","13/12/2021","1","web","35-44"
"14","13/12/2021","1","web","45-54"
"14","13/12/2021","1","web","Unknown"
"14","14/01/2021","1","android","25-34"
"14","14/01/2021","1","ios","45-54"
"14","14/01/2022","2","android","18-24"
"14","14/01/2022","1","android","25-34"
"14","14/01/2022","3","android","35-44"
"14","14/01/2022","1","android","45-54"
"14","14/01/2022","5","android","Unknown"
"14","14/01/2022","4","ios","18-24"
"14","14/01/2022","5","ios","25-34"
"14","14/01/2022","2","ios","35-44"
"14","14/01/2022","2","ios","45-54"
"14","14/01/2022","5","ios","Unknown"
"14","14/01/2022","1","web","35-44"
"14","14/01/2022","1","web","Unknown"
"14","14/02/2021","1","android","18-24"
"14","14/02/2021","2","android","35-44"
"14","14/02/2021","1","android","Unknown"
"14","14/02/2021","2","ios","18-24"
"14","14/02/2021","2","ios","25-34"
"14","14/02/2021","1","web","45-54"
"14","14/02/2022","1","android","18-24"
"14","14/02/2022","1","android","45-54"
"14","14/02/2022","2","ios","18-24"
"14","14/02/2022","1","ios","25-34"
"14","14/02/2022","3","ios","35-44"
"14","14/02/2022","1","ios","45-54"
"14","14/02/2022","1","web","18-24"
"14","14/03/2021","1","android","Unknown"
"14","14/03/2021","1","ios","18-24"
"14","14/03/2021","2","ios","25-34"
"14","14/03/2021","2","ios","35-44"
"14","14/03/2021","2","ios","45-54"
"14","14/03/2021","1","web","35-44"
"14","14/03/2021","1","web","Unknown"
"14","14/03/2022","1","ios","35-44"
"14","14/04/2021","1","android","18-24"
"14","14/04/2021","1","android","35-44"
"14","14/04/2021","1","android","45-54"
"14","14/04/2021","1","ios","35-44"
"14","14/04/2021","1","ios","45-54"
"14","14/04/2021","2","ios","Unknown"
"14","14/04/2021","2","web","25-34"
"14","14/04/2021","1","web","35-44"
"14","14/04/2021","2","web","Unknown"
"14","14/05/2021","1","android","18-24"
"14","14/05/2021","2","android","35-44"
"14","14/05/2021","3","ios","18-24"
"14","14/05/2021","2","ios","25-34"
"14","14/05/2021","3","ios","35-44"
"14","14/05/2021","1","ios","45-54"
"14","14/05/2021","5","ios","Unknown"
"14","14/05/2021","1","web","35-44"
"14","14/06/2021","2","android","18-24"
"14","14/06/2021","1","android","25-34"
"14","14/06/2021","1","android","35-44"
"14","14/06/2021","1","android","Unknown"
"14","14/06/2021","2","ios","18-24"
"14","14/06/2021","5","ios","25-34"
"14","14/06/2021","7","ios","35-44"
"14","14/06/2021","2","ios","45-54"
"14","14/06/2021","1","ios","Unknown"
"14","14/06/2021","1","web","25-34"
"14","14/06/2021","1","web","Unknown"
"14","14/07/2021","1","android","18-24"
"14","14/07/2021","2","android","25-34"
"14","14/07/2021","3","android","35-44"
"14","14/07/2021","2","android","Unknown"
"14","14/07/2021","3","ios","25-34"
"14","14/07/2021","6","ios","35-44"
"14","14/07/2021","2","ios","45-54"
"14","14/07/2021","5","ios","Unknown"
"14","14/07/2021","2","web","Unknown"
"14","14/08/2021","1","android","25-34"
"14","14/08/2021","2","android","35-44"
"14","14/08/2021","3","android","Unknown"
"14","14/08/2021","1","ios","18-24"
"14","14/08/2021","2","ios","25-34"
"14","14/08/2021","4","ios","35-44"
"14","14/08/2021","1","ios","45-54"
"14","14/08/2021","5","ios","Unknown"
"14","14/08/2021","1","web","25-34"
"14","14/09/2021","3","android","25-34"
"14","14/09/2021","1","android","35-44"
"14","14/09/2021","2","android","Unknown"
"14","14/09/2021","2","ios","18-24"
"14","14/09/2021","3","ios","25-34"
"14","14/09/2021","9","ios","35-44"
"14","14/09/2021","1","ios","45-54"
"14","14/09/2021","2","ios","Unknown"
"14","14/09/2021","1","web","25-34"
"14","14/09/2021","1","web","35-44"
"14","14/10/2021","2","android","25-34"
"14","14/10/2021","5","android","35-44"
"14","14/10/2021","2","android","45-54"
"14","14/10/2021","3","android","Unknown"
"14","14/10/2021","1","ios","18-24"
"14","14/10/2021","3","ios","25-34"
"14","14/10/2021","7","ios","35-44"
"14","14/10/2021","2","ios","Unknown"
"14","14/10/2021","2","web","Unknown"
"14","14/11/2021","3","android","25-34"
"14","14/11/2021","2","android","35-44"
"14","14/11/2021","1","ios","18-24"
"14","14/11/2021","4","ios","25-34"
"14","14/11/2021","4","ios","35-44"
"14","14/11/2021","1","ios","45-54"
"14","14/11/2021","2","ios","Unknown"
"14","14/11/2021","2","web","25-34"
"14","14/11/2021","1","web","35-44"
"14","14/11/2021","1","web","45-54"
"14","14/11/2021","1","web","Unknown"
"14","14/12/2021","4","android","25-34"
"14","14/12/2021","3","android","35-44"
"14","14/12/2021","4","android","Unknown"
"14","14/12/2021","1","ios","18-24"
"14","14/12/2021","3","ios","25-34"
"14","14/12/2021","7","ios","35-44"
"14","14/12/2021","4","ios","45-54"
"14","14/12/2021","3","ios","Unknown"
"14","14/12/2021","3","web","25-34"
"14","14/12/2021","2","web","Unknown"
"14","15/01/2021","1","ios","35-44"
"14","15/01/2022","1","android","18-24"
"14","15/01/2022","1","android","25-34"
"14","15/01/2022","1","android","35-44"
"14","15/01/2022","1","android","45-54"
"14","15/01/2022","3","android","Unknown"
"14","15/01/2022","2","ios","18-24"
"14","15/01/2022","2","ios","25-34"
"14","15/01/2022","7","ios","35-44"
"14","15/01/2022","2","ios","45-54"
"14","15/01/2022","4","ios","Unknown"
"14","15/01/2022","2","web","25-34"
"14","15/01/2022","2","web","35-44"
"14","15/01/2022","2","web","45-54"
"14","15/01/2022","1","web","Unknown"
"14","15/02/2021","2","android","35-44"
"14","15/02/2021","1","android","Unknown"
"14","15/02/2021","1","ios","18-24"
"14","15/02/2021","3","ios","35-44"
"14","15/02/2021","2","ios","Unknown"
"14","15/02/2021","1","web","45-54"
"14","15/02/2022","1","android","35-44"
"14","15/02/2022","3","android","Unknown"
"14","15/02/2022","1","ios","18-24"
"14","15/02/2022","4","ios","35-44"
"14","15/02/2022","2","ios","Unknown"
"14","15/02/2022","1","web","25-34"
"14","15/02/2022","1","web","35-44"
"14","15/03/2021","3","android","25-34"
"14","15/03/2021","2","android","35-44"
"14","15/03/2021","1","android","45-54"
"14","15/03/2021","1","android","Unknown"
"14","15/03/2021","1","ios","18-24"
"14","15/03/2021","3","ios","25-34"
"14","15/03/2021","3","ios","35-44"
"14","15/03/2021","3","ios","Unknown"
"14","15/03/2021","2","web","25-34"
"14","15/03/2021","1","web","Unknown"
"14","15/04/2021","1","android","18-24"
"14","15/04/2021","1","android","25-34"
"14","15/04/2021","2","ios","25-34"
"14","15/04/2021","2","ios","35-44"
"14","15/04/2021","1","ios","45-54"
"14","15/04/2021","2","ios","Unknown"
"14","15/04/2021","1","web","18-24"
"14","15/04/2021","2","web","35-44"
"14","15/05/2021","2","android","Unknown"
"14","15/05/2021","2","ios","18-24"
"14","15/05/2021","2","ios","25-34"
"14","15/05/2021","2","ios","35-44"
"14","15/05/2021","1","web","35-44"
"14","15/06/2021","1","android","25-34"
"14","15/06/2021","2","android","35-44"
"14","15/06/2021","1","android","45-54"
"14","15/06/2021","2","android","Unknown"
"14","15/06/2021","1","ios","18-24"
"14","15/06/2021","1","ios","35-44"
"14","15/06/2021","1","ios","45-54"
"14","15/06/2021","2","ios","Unknown"
"14","15/06/2021","1","web","25-34"
"14","15/07/2021","1","android","18-24"
"14","15/07/2021","1","android","25-34"
"14","15/07/2021","3","android","35-44"
"14","15/07/2021","1","android","Unknown"
"14","15/07/2021","2","ios","35-44"
"14","15/07/2021","3","ios","45-54"
"14","15/07/2021","6","ios","Unknown"
"14","15/07/2021","1","web","18-24"
"14","15/08/2021","1","android","45-54"
"14","15/08/2021","2","android","Unknown"
"14","15/08/2021","3","ios","25-34"
"14","15/08/2021","4","ios","35-44"
"14","15/08/2021","1","ios","45-54"
"14","15/08/2021","3","ios","Unknown"
"14","15/08/2021","2","web","Unknown"
"14","15/09/2021","1","android","18-24"
"14","15/09/2021","1","android","25-34"
"14","15/09/2021","3","android","35-44"
"14","15/09/2021","1","android","45-54"
"14","15/09/2021","2","ios","25-34"
"14","15/09/2021","4","ios","35-44"
"14","15/09/2021","1","ios","45-54"
"14","15/09/2021","7","ios","Unknown"
"14","15/09/2021","1","web","25-34"
"14","15/09/2021","2","web","35-44"
"14","15/09/2021","1","web","45-54"
"14","15/09/2021","1","web","Unknown"
"14","15/10/2021","1","android","18-24"
"14","15/10/2021","1","android","25-34"
"14","15/10/2021","1","android","35-44"
"14","15/10/2021","1","android","45-54"
"14","15/10/2021","2","android","Unknown"
"14","15/10/2021","4","ios","18-24"
"14","15/10/2021","1","ios","25-34"
"14","15/10/2021","4","ios","35-44"
"14","15/10/2021","1","ios","45-54"
"14","15/10/2021","5","ios","Unknown"
"14","15/10/2021","1","web","18-24"
"14","15/10/2021","2","web","25-34"
"14","15/10/2021","1","web","35-44"
"14","15/11/2021","1","android","18-24"
"14","15/11/2021","4","android","35-44"
"14","15/11/2021","2","android","Unknown"
"14","15/11/2021","1","ios","18-24"
"14","15/11/2021","1","ios","25-34"
"14","15/11/2021","7","ios","35-44"
"14","15/11/2021","2","ios","45-54"
"14","15/11/2021","7","ios","Unknown"
"14","15/11/2021","1","web","25-34"
"14","15/11/2021","1","web","Unknown"
"14","15/12/2021","1","android","18-24"
"14","15/12/2021","1","android","25-34"
"14","15/12/2021","1","android","35-44"
"14","15/12/2021","4","android","Unknown"
"14","15/12/2021","1","ios","18-24"
"14","15/12/2021","6","ios","25-34"
"14","15/12/2021","8","ios","35-44"
"14","15/12/2021","2","ios","45-54"
"14","15/12/2021","4","ios","Unknown"
"14","15/12/2021","1","web","35-44"
"14","16/01/2021","1","android","35-44"
"14","16/01/2021","1","android","45-54"
"14","16/01/2021","1","ios","18-24"
"14","16/01/2021","1","ios","45-54"
"14","16/01/2022","2","android","25-34"
"14","16/01/2022","3","android","35-44"
"14","16/01/2022","1","android","45-54"
"14","16/01/2022","1","ios","18-24"
"14","16/01/2022","3","ios","25-34"
"14","16/01/2022","4","ios","35-44"
"14","16/01/2022","6","ios","Unknown"
"14","16/02/2021","1","android","18-24"
"14","16/02/2021","1","android","25-34"
"14","16/02/2021","1","android","45-54"
"14","16/02/2021","1","android","Unknown"
"14","16/02/2021","1","ios","25-34"
"14","16/02/2021","4","ios","35-44"
"14","16/02/2021","2","ios","Unknown"
"14","16/02/2022","1","android","25-34"
"14","16/02/2022","2","ios","18-24"
"14","16/02/2022","1","ios","25-34"
"14","16/02/2022","3","ios","35-44"
"14","16/02/2022","1","web","25-34"
"14","16/03/2021","1","android","18-24"
"14","16/03/2021","1","android","35-44"
"14","16/03/2021","1","android","Unknown"
"14","16/03/2021","1","ios","35-44"
"14","16/03/2021","1","ios","45-54"
"14","16/03/2021","2","ios","Unknown"
"14","16/03/2021","1","web","18-24"
"14","16/03/2021","1","web","25-34"
"14","16/03/2021","1","web","45-54"
"14","16/03/2022","1","android","Unknown"
"14","16/03/2022","1","ios","25-34"
"14","16/04/2021","1","android","35-44"
"14","16/04/2021","1","android","Unknown"
"14","16/04/2021","2","ios","18-24"
"14","16/04/2021","4","ios","35-44"
"14","16/04/2021","1","ios","45-54"
"14","16/04/2021","2","ios","Unknown"
"14","16/05/2021","1","android","18-24"
"14","16/05/2021","1","android","35-44"
"14","16/05/2021","1","android","Unknown"
"14","16/05/2021","2","ios","18-24"
"14","16/05/2021","3","ios","25-34"
"14","16/05/2021","2","ios","35-44"
"14","16/05/2021","1","ios","45-54"
"14","16/05/2021","6","ios","Unknown"
"14","16/06/2021","1","android","18-24"
"14","16/06/2021","2","android","25-34"
"14","16/06/2021","2","android","35-44"
"14","16/06/2021","1","android","45-54"
"14","16/06/2021","4","android","Unknown"
"14","16/06/2021","1","ios","18-24"
"14","16/06/2021","2","ios","25-34"
"14","16/06/2021","3","ios","35-44"
"14","16/06/2021","1","ios","45-54"
"14","16/06/2021","6","ios","Unknown"
"14","16/06/2021","1","web","18-24"
"14","16/06/2021","2","web","35-44"
"14","16/07/2021","1","android","18-24"
"14","16/07/2021","1","android","25-34"
"14","16/07/2021","3","android","35-44"
"14","16/07/2021","1","android","45-54"
"14","16/07/2021","2","android","Unknown"
"14","16/07/2021","3","ios","18-24"
"14","16/07/2021","3","ios","25-34"
"14","16/07/2021","6","ios","35-44"
"14","16/07/2021","1","ios","45-54"
"14","16/07/2021","6","ios","Unknown"
"14","16/07/2021","1","web","45-54"
"14","16/08/2021","1","android","25-34"
"14","16/08/2021","2","android","35-44"
"14","16/08/2021","1","android","45-54"
"14","16/08/2021","5","android","Unknown"
"14","16/08/2021","1","ios","18-24"
"14","16/08/2021","4","ios","35-44"
"14","16/08/2021","1","ios","Unknown"
"14","16/09/2021","2","android","25-34"
"14","16/09/2021","3","android","35-44"
"14","16/09/2021","1","android","45-54"
"14","16/09/2021","1","android","Unknown"
"14","16/09/2021","1","ios","18-24"
"14","16/09/2021","3","ios","25-34"
"14","16/09/2021","6","ios","35-44"
"14","16/09/2021","4","ios","Unknown"
"14","16/09/2021","1","web","25-34"
"14","16/09/2021","1","web","35-44"
"14","16/09/2021","1","web","Unknown"
"14","16/10/2021","1","android","25-34"
"14","16/10/2021","5","android","35-44"
"14","16/10/2021","2","android","45-54"
"14","16/10/2021","4","android","Unknown"
"14","16/10/2021","4","ios","18-24"
"14","16/10/2021","7","ios","25-34"
"14","16/10/2021","4","ios","35-44"
"14","16/10/2021","1","ios","45-54"
"14","16/10/2021","2","ios","Unknown"
"14","16/10/2021","1","web","18-24"
"14","16/10/2021","3","web","Unknown"
"14","16/11/2021","1","android","25-34"
"14","16/11/2021","4","android","35-44"
"14","16/11/2021","1","android","45-54"
"14","16/11/2021","7","android","Unknown"
"14","16/11/2021","2","ios","18-24"
"14","16/11/2021","5","ios","25-34"
"14","16/11/2021","8","ios","35-44"
"14","16/11/2021","4","ios","45-54"
